9.008470366363684298e+04,1.036474114110090886e+05,1.002668619927047985e+04,1.146515723285795684e+05,2.015451956340211473e+04
9.626354945957496238e+04,1.086962813584833348e+05,7.878226496544973998e+03,9.008470366363682842e+04,2.117951075366599616e+04
9.203875438964620116e+04,1.055485610655750061e+05,8.418588452436877560e+03,9.626354945957494783e+04,1.878284633724916057e+04
1.097775902676514525e+05,1.243848900092621770e+05,8.049115155542182038e+03,9.203875438964617206e+04,1.848715822082987870e+04
8.858691815773940471e+04,1.004310094638329028e+05,9.600439200007836916e+03,1.097775902676513506e+05,1.853119708767078191e+04
9.909466791069789906e+04,1.122262065838712442e+05,7.747239847548922626e+03,8.858691815773940471e+04,1.729518951553321676e+04
1.027548270876084134e+05,1.159163456176178443e+05,8.666179791359129013e+03,9.909466791069789906e+04,1.395160216939066959e+04
1.188041905309448193e+05,1.346657310300094541e+05,8.986273678960476900e+03,1.027548270876084425e+05,1.399332989098413054e+04
1.003968755314549198e+05,1.146726127212868450e+05,1.038984737338127525e+04,1.188041905309448921e+05,1.243295778829271876e+04
1.008198562304035149e+05,1.152908441342763836e+05,8.780062461386625728e+03,1.003968755314549198e+05,9.728612417753738555e+03
1.082004330827355152e+05,1.225533476260951138e+05,8.817053622088287739e+03,1.008198562304034131e+05,1.250263103416807098e+04
1.003448253364200064e+05,1.127514256544706586e+05,9.462511216475646506e+03,1.082004330827355006e+05,1.009198080136446697e+04
9.731130527918465668e+04,1.120090919847173500e+05,8.775510487422150618e+03,1.003448253364200064e+05,7.050756669727553344e+03
8.754189048508139967e+04,9.935893531664379407e+04,8.510218410956582375e+03,9.731130527918472944e+04,8.547441687050541077e+03
1.075336019551359495e+05,1.247958698315623624e+05,7.655848475145705379e+03,8.754189048508141423e+04,9.165216711523145932e+03
1.056842111305719882e+05,1.192225581542042200e+05,9.404194471850594709e+03,1.075336019551359495e+05,6.684021647939097420e+03
1.111501205613725760e+05,1.254168900791877531e+05,9.242458692034428168e+03,1.056842111305720318e+05,6.720171181953530322e+03
1.015323809681123385e+05,1.163766222955929697e+05,9.720471836932299993e+03,1.111501205613725760e+05,6.139898574076690238e+03
9.434423511089195381e+04,1.074098607719250285e+05,8.879366434805329845e+03,1.015323809681123676e+05,5.094146500073412426e+03
9.985139646115238429e+04,1.127875131610331155e+05,8.250737612704391722e+03,9.434423511089192471e+04,4.722370585844771995e+03
1.000588301139281102e+05,1.145759805887696566e+05,8.732358384110480984e+03,9.985139646115231153e+04,3.888248020149314016e+03
1.026395042377398058e+05,1.180489129748415726e+05,8.750499191962560872e+03,1.000588301139281248e+05,4.356986771056836005e+03
9.697696976780093974e+04,1.118019351259906252e+05,8.976188287162052802e+03,1.026395042377397331e+05,4.576636732478156773e+03
1.076861691043073370e+05,1.230239639693007775e+05,8.480979585968550964e+03,9.697696976780093974e+04,3.065058664303412115e+03
9.229633034919732017e+04,1.049238893094379455e+05,9.417537009575898992e+03,1.076861691043074097e+05,3.360337184804361641e+03
9.778467040738182550e+04,1.102357784046850284e+05,8.071641085770977952e+03,9.229633034919732017e+04,4.442109128643416625e+03
9.519239066163812822e+04,1.088060316084143560e+05,8.551615868503067759e+03,9.778467040738186915e+04,2.992400187490608459e+03
8.902593383210687898e+04,1.022566715023317956e+05,8.324911820548044489e+03,9.519239066163812822e+04,3.478151152306200402e+03
9.961243964187749953e+04,1.152692807257804525e+05,7.785633323661298164e+03,8.902593383210684988e+04,2.947772280116640559e+03
9.971255370220549230e+04,1.139737730283474230e+05,8.711460763664617843e+03,9.961243964187751408e+04,3.644554459510563447e+03
1.066956744692423381e+05,1.234485234928085702e+05,8.720216092934469998e+03,9.971255370220544864e+04,5.256560692836347698e+03
1.009331204189158016e+05,1.151820212457884918e+05,9.330914744515321217e+03,1.066956744692423526e+05,2.683392239219022485e+03
1.103737205680021725e+05,1.266001938824282552e+05,8.826958976657471794e+03,1.009331204189158307e+05,3.149645732834820592e+03
9.415044024995804648e+04,1.072781955366482871e+05,9.652572906803978185e+03,1.103737205680021871e+05,3.606412472074834113e+03
9.668791662896469643e+04,1.103449136200235807e+05,8.233789565519775351e+03,9.415044024995804648e+04,2.144057736732312151e+03
9.877135365365617326e+04,1.116668664355033543e+05,8.455700864890755838e+03,9.668791662896472553e+04,3.915409474217673505e+03
1.058509810368422040e+05,1.213076850040694117e+05,8.637904814110523148e+03,9.877135365365618782e+04,2.128607318582939570e+03
9.719531002435534901e+04,1.130521900783382880e+05,9.257043311186978826e+03,1.058509810368422768e+05,3.912330791166293693e+03
9.775071839271939825e+04,1.113186342206496047e+05,8.500074214962078258e+03,9.719531002435529081e+04,3.212180208942845184e+03
1.091349236666703364e+05,1.240300394390413276e+05,8.548646644532218488e+03,9.775071839271941280e+04,2.654980369867488662e+03
9.638552761593244213e+04,1.096964504945932131e+05,9.544235728848088911e+03,1.091349236666702636e+05,3.166137404409614192e+03
9.125375404474668903e+04,1.049395853786608350e+05,8.429255874366834178e+03,9.638552761593242758e+04,2.204757586358506614e+03
1.071148520803336141e+05,1.241098257783584995e+05,7.980464094202450724e+03,9.125375404474670358e+04,3.899775311102303931e+03
9.701019565583669464e+04,1.105660570313582866e+05,9.367573311709904374e+03,1.071148520803335996e+05,2.611150200116896485e+03
9.195498147674507345e+04,1.040889933199660591e+05,8.483885307593296602e+03,9.701019565583665099e+04,3.545453014591035753e+03
9.170102214495091175e+04,1.061237812876653916e+05,8.041788917509868043e+03,9.195498147674505890e+04,2.479348707979771916e+03
9.914446400148933753e+04,1.138992133093811863e+05,8.019579274191771219e+03,9.170102214495086810e+04,1.940796946222209272e+03
9.858174059270019643e+04,1.131342034745584824e+05,8.670534635921445442e+03,9.914446400148933753e+04,2.017642216394458728e+03
8.491066037341076299e+04,9.744648371519159991e+04,8.621322480149676267e+03,9.858174059270021098e+04,4.263724088325350749e+03
9.868446136194563587e+04,1.112073844528919726e+05,7.425738079693097461e+03,8.491066037341079209e+04,1.637854300177029018e+03
9.603313791920148651e+04,1.109638050353908329e+05,8.630305775349672331e+03,9.868446136194560677e+04,2.190103015642541777e+03
1.215984334854458284e+05,1.393319837828559102e+05,8.398438146906009933e+03,9.603313791920148651e+04,3.342469062278800720e+03
1.084949762869630940e+05,1.217537016862990276e+05,1.063421381947771079e+04,1.215984334854458430e+05,4.346649721968611630e+03
9.039999858031999611e+04,1.048013517882248125e+05,9.488270063222676981e+03,1.084949762869631231e+05,1.528371380194585527e+03
1.043139267447187740e+05,1.193641865412381012e+05,7.905800154067497715e+03,9.039999858031998156e+04,1.758737641504027806e+03
9.899840823648708465e+04,1.146390556298526790e+05,9.122622467710050842e+03,1.043139267447188176e+05,3.535334136586170644e+03
9.022359271983537474e+04,1.041211696155878599e+05,8.657761541810927156e+03,9.899840823648709920e+04,2.673457865711144223e+03
9.018309557326367940e+04,1.037937713401969086e+05,7.890372836579671457e+03,9.022359271983536019e+04,2.422230076106481647e+03
9.925482586104457732e+04,1.131398591002665780e+05,7.886831217634606219e+03,9.018309557326365029e+04,2.047645662786767389e+03
9.956673659164924175e+04,1.134381929614442488e+05,8.680186171540659416e+03,9.925482586104454822e+04,1.774818706742836866e+03
9.929713507816508354e+04,1.132218258142393897e+05,8.707463870000783572e+03,9.956673659164921264e+04,1.790113238449792107e+03
1.069071712410737528e+05,1.231235837916299060e+05,8.683886262475200056e+03,9.929713507816502533e+04,1.722688993394579029e+03
8.225449435703936615e+04,9.391733893944506417e+04,9.349410886524039597e+03,1.069071712410737673e+05,1.936162646928308732e+03
9.806979218934307573e+04,1.119218251379612484e+05,7.193446951028970943e+03,8.225449435703938070e+04,1.775917995078766353e+03
8.064639532139110088e+04,9.203405655972928798e+04,8.576550778493738107e+03,9.806979218934309029e+04,1.268159886548226041e+03
9.617955932929631672e+04,1.093012265161159885e+05,7.052812993026327604e+03,8.064639532139112998e+04,2.402286631879270317e+03
1.091646985812465573e+05,1.253087241312641563e+05,8.411243217975315929e+03,9.617955932929628761e+04,1.170898949045655399e+03
1.015153099777910102e+05,1.145733074944620894e+05,9.546839650617353982e+03,1.091646985812465864e+05,1.761641970800189483e+03
9.064531495447180350e+04,1.035688836277821392e+05,8.877873516220906822e+03,1.015153099777910538e+05,2.287589010755577419e+03
1.039370118761449412e+05,1.185454061733103445e+05,7.927253940118629544e+03,9.064531495447180350e+04,2.292332063775977076e+03
7.621928430611034855e+04,8.695491929716544109e+04,9.089659927081314891e+03,1.039370118761449703e+05,2.125715015145407051e+03
9.321050321577387513e+04,1.060441586021662515e+05,6.665646449925297929e+03,7.621928430611037766e+04,2.286696927906209112e+03
7.761339676212109043e+04,8.885255816417014285e+04,8.151588741776787174e+03,9.321050321577384602e+04,1.646639494867484245e+03
9.505177608817200235e+04,1.088448377909379778e+05,6.787566523405436783e+03,7.761339676212110498e+04,1.666357307833210143e+03
1.035906148020152032e+05,1.184800630916548544e+05,8.312614577914962865e+03,9.505177608817203145e+04,2.091939431650802817e+03
8.995754590792334056e+04,1.022254649563063285e+05,9.059366275698230311e+03,1.035906148020152177e+05,2.252567314686688405e+03
8.606937376064489945e+04,9.708712460393855872e+04,7.867106100300527942e+03,8.995754590792334056e+04,3.189055929768362603e+03
8.697144712184707168e+04,9.753554945440479787e+04,7.527071670613192509e+03,8.606937376064487034e+04,9.631785481912112346e+02
9.547592294431827031e+04,1.112067509436688269e+05,7.605961182006671152e+03,8.697144712184708624e+04,1.649438248189003843e+03
9.623718662956883782e+04,1.096690904993505828e+05,8.349707723195146173e+03,9.547592294431827031e+04,2.587270580631480698e+03
8.780016201971657574e+04,1.012630858142261859e+05,8.416282929551955021e+03,9.623718662956885237e+04,1.201858799818058969e+03
1.045828245890385588e+05,1.192794557389540423e+05,7.678435235879954234e+03,8.780016201971659029e+04,1.909584175215072264e+03
1.067753233576607599e+05,1.231742450388043362e+05,9.146138536874173951e+03,1.045828245890385588e+05,1.657927073103970997e+03
7.926996194974452374e+04,9.127054251447691058e+04,9.337880321995609847e+03,1.067753233576607163e+05,1.708330434025417162e+03
9.584319066585958353e+04,1.090031333425101911e+05,6.932439018109071185e+03,7.926996194974450918e+04,2.101562780374241811e+03
9.646589772974528023e+04,1.105354621210950572e+05,8.381826586637002038e+03,9.584319066585958353e+04,1.751239346978399453e+03
1.051981394227885467e+05,1.204812907802386326e+05,8.436284525563103671e+03,9.646589772974530933e+04,1.620442800730886574e+03
8.854904947723500663e+04,1.007088930241168127e+05,9.199949999084965384e+03,1.051981394227885175e+05,1.111579846921686794e+03
9.014702146461230586e+04,1.021578671579929069e+05,7.743928097273837011e+03,8.854904947723499208e+04,1.064415638215140234e+03
9.815390250651539827e+04,1.125663734711583820e+05,7.883676409026062174e+03,9.014702146461232041e+04,1.203999371848363126e+03
9.851419401955619105e+04,1.114841279090873868e+05,8.583906523724956060e+03,9.815390250651536917e+04,1.485597333283404396e+03
9.292958849764554179e+04,1.056285491673089855e+05,8.615415293017429576e+03,9.851419401955617650e+04,1.464685483691471291e+03
9.423480451231029292e+04,1.089593690029967256e+05,8.127021754423516541e+03,9.292958849764555634e+04,1.840996761189194331e+03
9.343341571951578953e+04,1.081259436573530838e+05,8.241167519156682829e+03,9.423480451231029292e+04,2.399268096902821071e+03
9.379883887347363634e+04,1.071403404378373089e+05,8.171083229985887556e+03,9.343341571951580408e+04,6.411986477244769276e+02
8.415957036610919749e+04,9.749120989769698645e+04,8.203040779457451208e+03,9.379883887347366544e+04,1.001367978355330251e+03
9.231204640566131275e+04,1.058663159204766707e+05,7.360052597517258619e+03,8.415957036610919749e+04,1.661655423427956521e+03
8.538814209373977792e+04,9.778110145925980760e+04,8.073015510589182668e+03,9.231204640566131275e+04,1.466272724902652044e+03
9.725742398989351932e+04,1.127770690877422458e+05,7.467495547806192917e+03,8.538814209373980702e+04,1.295949723561672727e+03
1.002423635757155134e+05,1.134599617645153776e+05,8.505506301312008873e+03,9.725742398989353387e+04,1.303159116843851052e+03
1.019865977053904207e+05,1.179916079110221472e+05,8.766549843436696392e+03,1.002423635757154843e+05,1.786620061047850413e+03
8.889095706764596980e+04,1.022910227056317817e+05,8.919089297725091456e+03,1.019865977053904062e+05,1.137490919717722818e+03
1.031437450386612472e+05,1.179911406379857945e+05,7.773829127399918434e+03,8.889095706764595525e+04,1.841691524704826406e+03
1.021963925991310680e+05,1.176601983771023224e+05,9.020285931677726694e+03,1.031437450386612472e+05,1.204842673651217183e+03
9.950717825155101309e+04,1.109205307779713330e+05,8.937436604465192431e+03,1.021963925991311116e+05,1.642365703158274982e+03
1.077350238645092322e+05,1.231241678041980194e+05,8.702255282149912091e+03,9.950717825155102764e+04,1.333623772304213617e+03
9.975401791965958546e+04,1.149318633841332485e+05,9.421809531443110245e+03,1.077350238645092031e+05,1.512654729292944921e+03
9.226379889083723538e+04,1.049477760200292396e+05,8.723842285654438456e+03,9.975401791965957091e+04,2.236615466386490880e+03
9.624242064074837253e+04,1.087634979625253472e+05,8.068796094481663204e+03,9.226379889083724993e+04,1.749516335603034122e+03
8.767315724842148484e+04,1.002910300995547586e+05,8.416740662373187661e+03,9.624242064074838709e+04,1.121181524682975351e+03
8.916959604854551435e+04,1.025200214622443891e+05,7.667328218664899396e+03,8.767315724842144118e+04,1.186779465051015450e+03
9.587057070380770892e+04,1.094496504136988224e+05,7.798197093469828360e+03,8.916959604854554345e+04,2.076079960660510551e+03
9.098608115775400074e+04,1.053983713765577995e+05,8.384221067960319488e+03,9.587057070380767982e+04,1.741862231550147953e+03
8.537740369760751491e+04,9.711725966324831825e+04,7.957055151896478492e+03,9.098608115775400074e+04,8.722246499414228538e+02
9.827798332515254151e+04,1.120204295767519070e+05,7.466556437019350597e+03,8.537740369760748581e+04,1.599301378201618718e+03
9.019924435348293628e+04,1.016947948627104342e+05,8.594757830920794731e+03,9.827798332515252696e+04,2.107526238685406497e+03
8.075608864804953919e+04,9.326098384256086138e+04,7.888243485678305660e+03,9.019924435348292172e+04,1.117856691864527420e+03
1.045933308771581069e+05,1.175092535278446449e+05,7.062406063075170096e+03,8.075608864804953919e+04,9.911599920158949999e+02
9.293207158074504696e+04,1.076000087617976824e+05,9.147057348992961124e+03,1.045933308771580778e+05,1.315192492871514787e+03
9.966961681570854853e+04,1.135157399588304397e+05,8.127238908837880444e+03,9.293207158074501785e+04,1.531279839585153923e+03
9.383519549013474898e+04,1.067195189764551906e+05,8.716461110089190697e+03,9.966961681570854853e+04,9.764855709685191414e+02
8.689517141275112226e+04,9.940088598632044159e+04,8.206220294392343931e+03,9.383519549013471988e+04,1.855699167201697037e+03
8.837548295862405212e+04,1.011448145735693397e+05,7.599290601008964586e+03,8.689517141275110771e+04,8.419964568368609434e+02
8.942354664839334146e+04,1.021075274482785899e+05,7.728749090292372784e+03,8.837548295862408122e+04,2.070556549541882305e+03
9.457927272215473931e+04,1.062294363554407901e+05,7.820405973148277553e+03,8.942354664839334146e+04,1.700875853242699350e+03
9.779142887723600143e+04,1.126197414110638056e+05,8.271292484524241445e+03,9.457927272215472476e+04,1.358455473624491333e+03
8.835017799616412958e+04,1.009667139227167063e+05,8.552206920636399445e+03,9.779142887723600143e+04,9.009378056145026221e+02
9.840527077420230489e+04,1.137671595376637270e+05,7.726536081672282307e+03,8.835017799616414413e+04,8.970964637798986132e+02
8.783899015922410763e+04,9.945240126346144825e+04,8.605889569306991689e+03,9.840527077420231944e+04,2.336919314794232832e+03
8.440375527169341512e+04,9.615132915979290556e+04,7.681830894244128103e+03,8.783899015922409308e+04,1.409891204740137937e+03
